"datasetName"	"habitat"	"stationCode"	"samplingLevel"	"sampleTrackCode"	"sampleAreaOrVolume"	"samples.unit"	"samplingMinDepth"	"samplingMaxDepth"	"samplingMaxElevation"	"samplingMinElevation"	"sampledSedimentDepth"	"replicateOrQuadrant"	"samplingTool"	"taxonNameAsInFile"	"EMBOS_name"	"WoRMS_scientificName"	"lifeStage"	"sex"	"parameter"	"parameters.unit"	"value"	"lat"	"lon"
"74"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P1-R2"	133	"cm2"	0.1	0.1	NA	NA	30	2	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	10	35.58181	23.58798
"75"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P1-R2"	133	"cm2"	0.1	0.1	NA	NA	30	2	"EMBOS corer"	"Ctena decussata"	"Ctena decussata"	"Ctena decussata"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"76"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P3-R2"	133	"cm2"	0.1	0.1	NA	NA	30	2	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	3	35.58181	23.58798
"77"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P3-R2"	133	"cm2"	0.1	0.1	NA	NA	30	2	"EMBOS corer"	"Autonoe spiniventris"	"Autonoe spiniventris"	"Autonoe spiniventris"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"78"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P2-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Neverita"	"Neverita"	"Neverita"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"79"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P2-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Nereididae"	"Nereididae"	"Nereididae"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"80"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P2-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Aricidea"	"Aricidea"	"Aricidea"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"81"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P2-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Caulleriella viridis"	"Caulleriella viridis"	"Caulleriella viridis"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"82"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P2-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Protodorvillea kefersteini"	"Protodorvillea kefersteini"	"Protodorvillea kefersteini"	""	NA	"Individual Count"	""	1	35.58181	23.58798
"83"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-IT"	"intertidal"	"GR-2014-CR01-LWL-P3-R1"	133	"cm2"	0.1	0.1	NA	NA	30	1	"EMBOS corer"	"Biota"	"Biota"	"Biota"	""	NA	"Individual Count"	""	0	35.58181	23.58798
"84"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Capitomastus minimus"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"85"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Aricidea cerrutii"	"Aricidea (Acmira) cerrutii"	"Aricidea (Acmira) cerrutii"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"86"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Nereididae"	"Nereididae"	"Nereididae"	""	NA	"Individual Count"	""	3	35.582628	23.59051
"87"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Autonoe spiniventris"	"Autonoe spiniventris"	"Autonoe spiniventris"	""	NA	"Individual Count"	""	3	35.582628	23.59051
"88"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Protodorvillea kefersteini"	"Protodorvillea kefersteini"	"Protodorvillea kefersteini"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"89"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Amphioxus"	"Branchiostoma"	"Branchiostoma"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"90"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"91"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	14	35.582628	23.59051
"92"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	""	NA	"Individual Count"	""	4	35.582628	23.59051
"93"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Diastyliole bozopa"	"Diastylis"	"Diastylis"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"94"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P3-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Salvatoria"	"Salvatoria"	"Salvatoria"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"95"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P3-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"96"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P3-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Sipuncula"	"Sipuncula"	"Sipuncula"	""	NA	"Individual Count"	""	2	35.582628	23.59051
"97"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P3-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Syllidae"	"Syllidae"	"Syllidae"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"98"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Capitomastus minimus"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"99"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Aricidea cerrutii"	"Aricidea (Acmira) cerrutii"	"Aricidea (Acmira) cerrutii"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"100"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Schroederella lombieri"	"Schroederella laubieri"	"Schroederella laubieri"	""	NA	"Individual Count"	""	2	35.582628	23.59051
"101"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Larvae"	"Animalia"	"Animalia"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"102"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	11	35.582628	23.59051
"103"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Syllidae"	"Syllidae"	"Syllidae"	""	NA	"Individual Count"	""	3	35.582628	23.59051
"104"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Autonoe spiniventris"	"Autonoe spiniventris"	"Autonoe spiniventris"	""	NA	"Individual Count"	""	4	35.582628	23.59051
"105"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	""	NA	"Individual Count"	""	6	35.582628	23.59051
"106"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Copepoda"	"Copepoda"	"Copepoda"	""	NA	"Individual Count"	""	3	35.582628	23.59051
"107"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Sipuncula"	"Sipuncula"	"Sipuncula"	""	NA	"Individual Count"	""	2	35.582628	23.59051
"108"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	4	35.582628	23.59051
"109"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Mysidacea"	"Mysida"	"Mysida"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"110"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Sphaerosyllis"	"Sphaerosyllis"	"Sphaerosyllis"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"111"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R2"	133	"cm2"	0.3	0.3	NA	NA	30	2	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	2	35.582628	23.59051
"112"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P1-R1"	133	"cm2"	0.3	0.3	NA	NA	30	1	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"113"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P3-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Biota"	"Biota"	"Biota"	""	NA	"Individual Count"	""	0	35.582628	23.59051
"114"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Larvae"	"Animalia"	"Animalia"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"115"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Sipuncula"	"Sipuncula"	"Sipuncula"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"116"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Loripes lacteus"	"Loripes lacteus"	"Loripes lacteus"	""	NA	"Individual Count"	""	13	35.582628	23.59051
"117"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Pusillina"	"Pusillina"	"Pusillina"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"118"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Exogone (Exogone) dispar"	"Exogone (Exogone) dispar"	"Exogone (Exogone) dispar"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"119"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Sphaerosyllis glandulata"	"Sphaerosyllis glandulata"	"Sphaerosyllis glandulata"	""	NA	"Individual Count"	""	2	35.582628	23.59051
"120"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Capitellidae"	"Capitellidae"	"Capitellidae"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"121"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Capitellethus dispar"	"Capitellethus dispar"	"Capitellethus dispar"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"122"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Nereididae"	"Nereididae"	"Nereididae"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"123"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Autonoe spiniventris"	"Autonoe spiniventris"	"Autonoe spiniventris"	""	NA	"Individual Count"	""	8	35.582628	23.59051
"124"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	"Guernea (Guernea) coalita"	""	NA	"Individual Count"	""	8	35.582628	23.59051
"125"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Amphipoda"	"Amphipoda"	"Amphipoda"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"126"	"EMBOS_pilot_2014_Greece_Balos_softsub"	"soft substrate (beach)"	"GR-CR01-ST"	"subtidal"	"GR-2014-CR01-SUB-P2-R3"	133	"cm2"	0.3	0.3	NA	NA	30	3	"EMBOS corer"	"Ostracoda"	"Ostracoda"	"Ostracoda"	""	NA	"Individual Count"	""	1	35.582628	23.59051
"127"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"128"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Capitella capitata"	"Capitella capitata"	"Capitella capitata"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"129"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Copepoda"	"Copepoda"	"Copepoda"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"130"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Indet"	"Biota"	"Biota"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"131"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Leucothoe incisa"	"Leucothoe incisa"	"Leucothoe incisa"	""	NA	"Individual Count"	""	6	43.438027	-3.787874
"132"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Loripes lucinalis"	"Loripes lucinalis"	"Loripes lucinalis"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"133"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Maldanidae"	"Maldanidae"	"Maldanidae"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"134"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Marphysa bellii"	"Marphysa bellii"	"Marphysa bellii"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"135"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Melinna palmata"	"Melinna palmata"	"Melinna palmata"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"136"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Notomastus latericeus"	"Notomastus latericeus"	"Notomastus latericeus"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"137"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Paradoneis lyra"	"Paradoneis lyra"	"Paradoneis lyra"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"138"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Phyllodoce spp"	"Phyllodoce"	"Phyllodoce"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"139"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Prionospio malmgreni"	"Prionospio malmgreni"	"Prionospio malmgreni"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"140"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Scolelepis spp"	"Scolelepis"	"Scolelepis"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"141"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Scoloplos (Scoloplos) armiger"	"Scoloplos (Scoloplos) armiger"	"Scoloplos (Scoloplos) armiger"	""	NA	"Individual Count"	""	4	43.438027	-3.787874
"142"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P1-R2"	133	"cm2"	0.5	0.5	NA	NA	NA	2	"EMBOS corer"	"Siphonoecetes spp"	"Siphonoecetes"	"Siphonoecetes"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"143"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"144"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Capitella capitata"	"Capitella capitata"	"Capitella capitata"	""	NA	"Individual Count"	""	2	43.438027	-3.787874
"145"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Chaetopteridae"	"Chaetopteridae"	"Chaetopteridae"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"146"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Glycera spp"	"Glycera"	"Glycera"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"147"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Nassarius incrassatus"	"Nassarius incrassatus"	"Nassarius incrassatus"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
"148"	"EMBOS_pilot_2014_Spain_Biscay_Bay_softsub"	"soft substrate (beach)"	"ES-ES1-LWL"	"intertidal LWL"	"ES-2014-ES1-LWL-P3-R3"	133	"cm2"	0.5	0.5	NA	NA	NA	3	"EMBOS corer"	"Indet"	"Biota"	"Biota"	""	NA	"Individual Count"	""	1	43.438027	-3.787874
