datasetName	habitat	stationCode	samplingLevel	sampleTrackCode	sampleAreaOrVolume	samples.unit	samplingMinDepth	samplingMaxDepth	samplingMaxElevation	samplingMinElevation	sampledSedimentDepth	replicateOrQuadrant	samplingTool	taxonNameAsInFile	EMBOS_name	WoRMS_scientificName	lifeStage	sex	parameter	parameters.unit	value
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Loripes lacteus	Loripes lacteus	Loripes lacteus			Individual Count		11
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Syllidae	Syllidae	Syllidae			Individual Count		3
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Autonoe spiniventris	Autonoe spiniventris	Autonoe spiniventris			Individual Count		4
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Guernea (Guernea) coalita	Guernea (Guernea) coalita	Guernea (Guernea) coalita			Individual Count		6
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Copepoda	Copepoda	Copepoda			Individual Count		3
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Sipuncula	Sipuncula	Sipuncula			Individual Count		2
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Loripes lacteus	Loripes lacteus	Loripes lacteus			Individual Count		4
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Mysidacea	Mysida	Mysida			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Sphaerosyllis	Sphaerosyllis	Sphaerosyllis			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R2	133	cm2	0.3	0.3			30	2	EMBOS corer	Loripes lacteus	Loripes lacteus	Loripes lacteus			Individual Count		2
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P1-R1	133	cm2	0.3	0.3			30	1	EMBOS corer	Loripes lacteus	Loripes lacteus	Loripes lacteus			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P3-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Biota	Biota	Biota			Individual Count		0
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Larvae	Animalia	Animalia			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Sipuncula	Sipuncula	Sipuncula			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Loripes lacteus	Loripes lacteus	Loripes lacteus			Individual Count		13
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Pusillina	Pusillina	Pusillina			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Exogone (Exogone) dispar	Exogone (Exogone) dispar	Exogone (Exogone) dispar			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Sphaerosyllis glandulata	Sphaerosyllis glandulata	Sphaerosyllis glandulata			Individual Count		2
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Capitellidae	Capitellidae	Capitellidae			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Capitellethus dispar	Capitellethus dispar	Capitellethus dispar			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Nereididae	Nereididae	Nereididae			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Autonoe spiniventris	Autonoe spiniventris	Autonoe spiniventris			Individual Count		8
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Guernea (Guernea) coalita	Guernea (Guernea) coalita	Guernea (Guernea) coalita			Individual Count		8
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Amphipoda	Amphipoda	Amphipoda			Individual Count		1
EMBOS_pilot_2014_Greece_Balos_softsub	soft substrate (beach)	GR-CR01-ST	subtidal	GR-2014-CR01-SUB-P2-R3	133	cm2	0.3	0.3			30	3	EMBOS corer	Ostracoda	Ostracoda	Ostracoda			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Capitella capitata	Capitella capitata	Capitella capitata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Copepoda	Copepoda	Copepoda			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Indet	Biota	Biota			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Leucothoe incisa	Leucothoe incisa	Leucothoe incisa			Individual Count		6
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Maldanidae	Maldanidae	Maldanidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Paradoneis lyra	Paradoneis lyra	Paradoneis lyra			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Phyllodoce spp	Phyllodoce	Phyllodoce			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Scolelepis spp	Scolelepis	Scolelepis			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Scoloplos (Scoloplos) armiger	Scoloplos (Scoloplos) armiger	Scoloplos (Scoloplos) armiger			Individual Count		4
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R2	133	cm2	0.5	0.5				2	EMBOS corer	Siphonoecetes spp	Siphonoecetes	Siphonoecetes			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Capitella capitata	Capitella capitata	Capitella capitata			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Chaetopteridae	Chaetopteridae	Chaetopteridae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Glycera spp	Glycera	Glycera			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Nassarius incrassatus	Nassarius incrassatus	Nassarius incrassatus			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Indet	Biota	Biota			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		3
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Lumbrineris spp	Lumbrineris	Lumbrineris			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Maldanidae	Maldanidae	Maldanidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		3
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		5
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Owenia fusiformis	Owenia fusiformis	Owenia fusiformis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Phyllodocidae II	Phyllodocidae	Phyllodocidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Scolelepis spp	Scolelepis	Scolelepis			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Solen marginatus	Solen marginatus	Solen marginatus			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R3	133	cm2	0.5	0.5				3	EMBOS corer	Tanaidae	Tanaididae	Tanaididae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Glycera spp	Glycera	Glycera			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		5
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Paradoneis lyra	Paradoneis lyra	Paradoneis lyra			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Phyllodocidae II	Phyllodocidae	Phyllodocidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R2	133	cm2	0.5	0.5				2	EMBOS corer	Scolelepis spp	Scolelepis	Scolelepis			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Capitella capitata	Capitella capitata	Capitella capitata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Glycera unicornis	Glycera unicornis	Glycera unicornis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Indet	Biota	Biota			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Maldanidae	Maldanidae	Maldanidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Scolelepis spp	Scolelepis	Scolelepis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P3-R1	133	cm2	0.5	0.5				1	EMBOS corer	Scoloplos (Scoloplos) armiger	Scoloplos (Scoloplos) armiger	Scoloplos (Scoloplos) armiger			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Calyptraea chinensis	Calyptraea chinensis	Calyptraea chinensis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Glycera tridactyla	Glycera tridactyla	Glycera tridactyla			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		3
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Nephthys hombergii	Nephtys hombergii	Nephtys hombergii			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		8
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Processa spp	Processa	Processa			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R3	133	cm2	0.5	0.5				3	EMBOS corer	Solenidae	Solenidae	Solenidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Apseudopsis latreillii	Apseudopsis latreillii	Apseudopsis latreillii			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Diogenes pugilator	Diogenes pugilator	Diogenes pugilator			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Maldanidae	Maldanidae	Maldanidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Nephthys hombergii	Nephtys hombergii	Nephtys hombergii			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Paradoneis lyra	Paradoneis lyra	Paradoneis lyra			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P2-R2	133	cm2	0.5	0.5				2	EMBOS corer	Spionidae	Spionidae	Spionidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Actiniidae	Actiniidae	Actiniidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Capitella capitata	Capitella capitata	Capitella capitata			Individual Count		2
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Antalis vulgaris	Antalis vulgaris	Antalis vulgaris			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Loripes lucinalis	Loripes lucinalis	Loripes lucinalis			Individual Count		6
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Maldanidae	Maldanidae	Maldanidae			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Marphysa bellii	Marphysa bellii	Marphysa bellii			Individual Count		3
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		1
EMBOS_pilot_2014_Spain_Biscay_Bay_softsub	soft substrate (beach)	ES-ES1-LWL	intertidal LWL	ES-2014-ES1-LWL-P1-R3	133	cm2	0.5	0.5				3	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		6
